fSalesPrimaryKey,ProductID,SalesRepID,Geokey,ProductName,Category,SubCategoryName,Color,RetailPrice,StandardCost,SalesRepName,Date,Country,Town,Units,PercentOfStandardCost,RevenueDiscount,TotalRevenue,TotalCost,GrossProfit
40297,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 6 October 2017,Czech republic,Prague,100,0.99,0.5,2695,825,1870
41528,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 8 November 2017,Czech republic,Prague,144,0.993,0.5,3880.8,1188,2692.8
42040,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 2 January 2017,Czech republic,Prague,125,0.96,0.5,3368.75,1031.25,2337.5
42757,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 26 June 2017,Czech republic,Prague,72,0.981,0.35,1940.4,594,1346.4
42797,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 9 September 2017,Czech republic,Prague,101,0.989,0.5,2721.95,833.25,1888.7
43057,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 1 May 2017,Czech republic,Prague,101,0.971,0.5,2721.95,833.25,1888.7
43237,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 26 January 2017,Czech republic,Prague,177,0.967,0.6,4770.15,1460.25,3309.9
43370,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 29 January 2017,Czech republic,Prague,5,0.969,0,134.75,41.25,93.5
43497,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 15 October 2017,Czech republic,Prague,105,0.992,0.5,2829.75,866.25,1963.5
43626,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 22 July 2017,Czech republic,Prague,52,0.984,0.35,1401.4,429,972.4
43753,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 6 August 2017,Czech republic,Prague,139,0.982,0.5,3746.05,1146.75,2599.3
43809,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 10 September 2017,Czech republic,Prague,21,0.988,0.2,565.95,173.25,392.7
44160,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 8 September 2017,Czech republic,Prague,112,0.988,0.5,3018.4,924,2094.4
44274,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 22 April 2017,Czech republic,Prague,74,0.976,0.35,1994.3,610.5,1383.8
44295,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 12 December 2017,Czech republic,Prague,20,0.998,0.2,539,165,374
44364,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 26 October 2017,Czech republic,Prague,51,0.993,0.35,1374.45,420.75,953.7
44374,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 12 November 2017,Czech republic,Prague,197,0.995,0.6,5309.15,1625.25,3683.9
44718,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 17 October 2017,Czech republic,Prague,183,0.991,0.6,4931.85,1509.75,3422.1
45285,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 23 December 2017,Czech republic,Prague,71,0.999,0.35,1913.45,585.75,1327.7
45463,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 12 February 2017,Czech republic,Prague,105,0.962,0.5,2829.75,866.25,1963.5
45475,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 27 February 2017,Czech republic,Prague,67,0.969,0.35,1805.65,552.75,1252.9
45529,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 10 October 2017,Czech republic,Prague,143,0.989,0.5,3853.85,1179.75,2674.1
45902,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 15 May 2017,Czech republic,Prague,107,0.971,0.5,2883.65,882.75,2000.9
46059,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 2 May 2017,Czech republic,Prague,60,0.969,0.35,1617,495,1122
46398,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 22 November 2017,Czech republic,Prague,107,0.996,0.5,2883.65,882.75,2000.9
46588,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 6 November 2017,Czech republic,Prague,69,0.994,0.35,1859.55,569.25,1290.3
46651,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 20 August 2017,Czech republic,Prague,73,0.984,0.35,1967.35,602.25,1365.1
46972,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 2 October 2017,Czech republic,Prague,72,0.99,0.35,1940.4,594,1346.4
47054,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 30 May 2017,Czech republic,Prague,62,0.975,0.35,1670.9,511.5,1159.4
47099,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 29 August 2017,Czech republic,Prague,139,0.988,0.5,3746.05,1146.75,2599.3
47115,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 17 October 2017,Czech republic,Prague,10,0.991,0.05,269.5,82.5,187
47283,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 4 March 2017,Czech republic,Prague,63,0.964,0.35,1697.85,519.75,1178.1
47319,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 2 July 2017,Czech republic,Prague,60,0.982,0.35,1617,495,1122
47797,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 8 December 2017,Czech republic,Prague,3,0.997,0,80.85,24.75,56.1
47811,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 3 August 2017,Czech republic,Prague,118,0.984,0.5,3180.1,973.5,2206.6
47875,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 8 May 2017,Czech republic,Prague,72,0.972,0.35,1940.4,594,1346.4
47905,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 1 December 2017,Czech republic,Prague,52,0.995,0.35,1401.4,429,972.4
47981,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 7 December 2017,Czech republic,Prague,105,0.997,0.5,2829.75,866.25,1963.5
47999,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 5 July 2017,Czech republic,Prague,114,0.984,0.5,3072.3,940.5,2131.8
48081,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 6 June 2017,Czech republic,Prague,62,0.975,0.35,1670.9,511.5,1159.4
48097,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 27 October 2017,Czech republic,Prague,114,0.991,0.5,3072.3,940.5,2131.8
48120,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 14 June 2017,Czech republic,Prague,68,0.98,0.35,1832.6,561,1271.6
48204,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 3 April 2017,Czech republic,Prague,101,0.974,0.5,2721.95,833.25,1888.7
48229,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 11 March 2017,Czech republic,Prague,66,0.968,0.35,1778.7,544.5,1234.2
48424,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 8 February 2017,Czech republic,Prague,74,0.96,0.35,1994.3,610.5,1383.8
48565,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 22 May 2017,Czech republic,Prague,133,0.975,0.5,3584.35,1097.25,2487.1
48698,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 13 November 2017,Czech republic,Prague,50,0.995,0.35,1347.5,412.5,935
48775,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 5 April 2017,Czech republic,Prague,9,0.968,0,242.55,74.25,168.3
49215,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 29 June 2017,Czech republic,Prague,66,0.978,0.35,1778.7,544.5,1234.2
49311,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 1 August 2017,Czech republic,Prague,50,0.984,0.35,1347.5,412.5,935
49537,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 7 July 2017,Czech republic,Prague,72,0.984,0.35,1940.4,594,1346.4
49902,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 22 June 2017,Czech republic,Prague,56,0.98,0.35,1509.2,462,1047.2
50127,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 21 March 2017,Czech republic,Prague,132,0.973,0.5,3557.4,1089,2468.4
50368,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Sunday 18 June 2017,Czech republic,Prague,50,0.98,0.35,1347.5,412.5,935
51057,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 22 February 2017,Czech republic,Prague,58,0.96,0.35,1563.1,478.5,1084.6
51076,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 28 April 2017,Czech republic,Prague,50,0.973,0.35,1347.5,412.5,935
52375,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 4 May 2017,Czech republic,Prague,110,0.973,0.5,2964.5,907.5,2057
52706,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 10 October 2017,Czech republic,Prague,65,0.989,0.35,1751.75,536.25,1215.5
52752,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 1 August 2017,Czech republic,Prague,55,0.984,0.35,1482.25,453.75,1028.5
52807,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 6 October 2017,Czech republic,Prague,189,0.99,0.6,5093.55,1559.25,3534.3
52997,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 29 November 2017,Czech republic,Prague,71,0.996,0.35,1913.45,585.75,1327.7
53324,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 6 January 2017,Czech republic,Prague,104,0.966,0.5,2802.8,858,1944.8
53488,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 26 August 2017,Czech republic,Prague,65,0.984,0.35,1751.75,536.25,1215.5
53591,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 13 September 2017,Czech republic,Prague,70,0.99,0.35,1886.5,577.5,1309
53856,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 15 May 2017,Czech republic,Prague,109,0.971,0.5,2937.55,899.25,2038.3
53990,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 14 July 2017,Czech republic,Prague,141,0.981,0.5,3799.95,1163.25,2636.7
54072,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 6 June 2017,Czech republic,Prague,70,0.975,0.35,1886.5,577.5,1309
54338,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 1 February 2017,Czech republic,Prague,64,0.967,0.35,1724.8,528,1196.8
14643,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 12 March 2015,Czech republic,Prague,23,0.959,0.01,619.85,189.75,430.1
15246,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 30 March 2015,Czech republic,Prague,13,0.956,0.01,350.35,107.25,243.1
19485,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 31 July 2015,Czech republic,Prague,24,0.97,0.01,646.8,198,448.8
20139,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 19 August 2015,Czech republic,Prague,1,0.964,0,26.95,8.25,18.7
20645,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 3 September 2015,Czech republic,Prague,25,0.973,0.01,673.75,206.25,467.5
20646,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 3 September 2015,Czech republic,Prague,23,0.973,0.01,619.85,189.75,430.1
23280,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 14 November 2015,Czech republic,Prague,14,0.967,0.01,377.3,115.5,261.8
23885,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 7 December 2015,Czech republic,Prague,10,0.977,0,269.5,82.5,187
24471,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 22 December 2015,Czech republic,Prague,18,0.979,0.01,485.1,148.5,336.6
24697,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 30 December 2015,Czech republic,Prague,17,0.977,0.01,458.15,140.25,317.9
25088,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 9 January 2016,Czech republic,Prague,5,0.962,0,134.75,41.25,93.5
25300,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 19 January 2016,Czech republic,Prague,19,0.977,0.01,512.05,156.75,355.3
25629,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 27 January 2016,Czech republic,Prague,23,0.977,0.01,619.85,189.75,430.1
25630,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 27 January 2016,Czech republic,Prague,22,0.977,0.01,592.9,181.5,411.4
26338,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 20 February 2016,Czech republic,Prague,9,0.975,0,242.55,74.25,168.3
27632,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 5 April 2016,Czech republic,Prague,17,0.972,0.01,458.15,140.25,317.9
28037,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 15 April 2016,Czech republic,Prague,13,0.978,0.01,350.35,107.25,243.1
28566,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 30 April 2016,Czech republic,Prague,8,0.976,0,215.6,66,149.6
28653,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 3 May 2016,Czech republic,Prague,25,0.972,0.01,673.75,206.25,467.5
29250,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 20 May 2016,Czech republic,Prague,18,0.979,0.01,485.1,148.5,336.6
29423,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 25 May 2016,Czech republic,Prague,15,0.982,0.01,404.25,123.75,280.5
29738,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 2 June 2016,Czech republic,Prague,24,0.982,0.01,646.8,198,448.8
29793,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 3 June 2016,Czech republic,Prague,2,0.976,0,53.9,16.5,37.4
30005,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 10 June 2016,Czech republic,Prague,19,0.981,0.01,512.05,156.75,355.3
30288,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 20 June 2016,Czech republic,Prague,25,0.982,0.01,673.75,206.25,467.5
30798,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 2 July 2016,Czech republic,Prague,18,0.978,0.01,485.1,148.5,336.6
30845,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 5 July 2016,Czech republic,Prague,20,0.974,0.01,539,165,374
30846,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 5 July 2016,Czech republic,Prague,18,0.974,0.01,485.1,148.5,336.6
31765,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 28 July 2016,Czech republic,Prague,25,0.977,0.01,673.75,206.25,467.5
32976,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 1 September 2016,Czech republic,Prague,14,0.984,0.01,377.3,115.5,261.8
33663,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 20 September 2016,Czech republic,Prague,24,0.983,0.01,646.8,198,448.8
33668,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 20 September 2016,Czech republic,Prague,5,0.983,0,134.75,41.25,93.5
35650,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 19 November 2016,Czech republic,Prague,12,0.983,0.01,323.4,99,224.4
36805,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 28 December 2016,Czech republic,Prague,19,0.981,0.01,512.05,156.75,355.3
274,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 9 January 2014,Czech republic,Prague,25,0.939,0.01,673.75,206.25,467.5
666,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 21 January 2014,Czech republic,Prague,21,0.954,0.01,565.95,173.25,392.7
1416,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 14 February 2014,Czech republic,Prague,3,0.945,0,80.85,24.75,56.1
3717,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 18 April 2014,Czech republic,Prague,13,0.941,0.01,350.35,107.25,243.1
3771,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 19 April 2014,Czech republic,Prague,13,0.952,0.01,350.35,107.25,243.1
3927,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 23 April 2014,Czech republic,Prague,2,0.963,0,53.9,16.5,37.4
4740,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 20 May 2014,Czech republic,Prague,10,0.959,0,269.5,82.5,187
5119,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 30 May 2014,Czech republic,Prague,20,0.964,0.01,539,165,374
5121,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 30 May 2014,Czech republic,Prague,11,0.964,0.01,296.45,90.75,205.7
5350,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 5 June 2014,Czech republic,Prague,14,0.965,0.01,377.3,115.5,261.8
6819,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 15 July 2014,Czech republic,Prague,22,0.946,0.01,592.9,181.5,411.4
9421,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 4 October 2014,Czech republic,Prague,1,0.961,0,26.95,8.25,18.7
10698,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 11 November 2014,Czech republic,Prague,25,0.959,0.01,673.75,206.25,467.5
10703,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 11 November 2014,Czech republic,Prague,15,0.959,0.01,404.25,123.75,280.5
10849,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 14 November 2014,Czech republic,Prague,2,0.955,0,53.9,16.5,37.4
11456,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 9 December 2014,Czech republic,Prague,5,0.969,0,134.75,41.25,93.5
11881,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 19 December 2014,Czech republic,Prague,1,0.967,0,26.95,8.25,18.7
37253,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 13 March 2017,Czech republic,Prague,161,0.972,0.55,4338.95,1328.25,3010.7
38799,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 25 February 2017,Czech republic,Prague,154,0.964,0.55,4150.3,1270.5,2879.8
39740,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 7 December 2017,Czech republic,Prague,151,0.997,0.55,4069.45,1245.75,2823.7
42594,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 18 March 2017,Czech republic,Prague,174,0.97,0.55,4689.3,1435.5,3253.8
45237,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 22 July 2017,Czech republic,Prague,163,0.984,0.55,4392.85,1344.75,3048.1
52574,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 23 March 2017,Czech republic,Prague,174,0.964,0.55,4689.3,1435.5,3253.8
13070,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 26 January 2015,Czech republic,Prague,125,0.96,0.55,3368.75,1031.25,2337.5
13445,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 5 February 2015,Czech republic,Prague,127,0.969,0.55,3422.65,1047.75,2374.9
14269,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 27 February 2015,Czech republic,Prague,101,0.967,0.55,2721.95,833.25,1888.7
14367,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 4 March 2015,Czech republic,Prague,121,0.974,0.55,3260.95,998.25,2262.7
14710,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 14 March 2015,Czech republic,Prague,114,0.966,0.55,3072.3,940.5,2131.8
14926,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 23 March 2015,Czech republic,Prague,111,0.957,0.55,2991.45,915.75,2075.7
15740,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 17 April 2015,Czech republic,Prague,108,0.96,0.55,2910.6,891,2019.6
16337,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 5 May 2015,Czech republic,Prague,113,0.968,0.55,3045.35,932.25,2113.1
16558,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 12 May 2015,Czech republic,Prague,135,0.967,0.55,3638.25,1113.75,2524.5
16661,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 14 May 2015,Czech republic,Prague,131,0.958,0.55,3530.45,1080.75,2449.7
16865,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 22 May 2015,Czech republic,Prague,139,0.964,0.55,3746.05,1146.75,2599.3
17387,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 4 June 2015,Czech republic,Prague,128,0.966,0.55,3449.6,1056,2393.6
17573,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 9 June 2015,Czech republic,Prague,126,0.961,0.55,3395.7,1039.5,2356.2
17620,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 10 June 2015,Czech republic,Prague,125,0.972,0.55,3368.75,1031.25,2337.5
18292,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 1 July 2015,Czech republic,Prague,147,0.969,0.55,3961.65,1212.75,2748.9
18388,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 3 July 2015,Czech republic,Prague,149,0.964,0.55,4015.55,1229.25,2786.3
19910,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 13 August 2015,Czech republic,Prague,105,0.972,0.55,2829.75,866.25,1963.5
19981,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 15 August 2015,Czech republic,Prague,130,0.969,0.55,3503.5,1072.5,2431
20800,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 9 September 2015,Czech republic,Prague,135,0.973,0.55,3638.25,1113.75,2524.5
22027,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 12 October 2015,Czech republic,Prague,139,0.97,0.55,3746.05,1146.75,2599.3
22185,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 15 October 2015,Czech republic,Prague,105,0.973,0.55,2829.75,866.25,1963.5
23297,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 17 November 2015,Czech republic,Prague,127,0.974,0.55,3422.65,1047.75,2374.9
23359,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 18 November 2015,Czech republic,Prague,100,0.975,0.55,2695,825,1870
23509,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 26 November 2015,Czech republic,Prague,102,0.973,0.55,2748.9,841.5,1907.4
23696,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Wednesday 2 December 2015,Czech republic,Prague,149,0.968,0.55,4015.55,1229.25,2786.3
24270,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 17 December 2015,Czech republic,Prague,128,0.97,0.55,3449.6,1056,2393.6
24579,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Saturday 26 December 2015,Czech republic,Prague,145,0.972,0.55,3907.75,1196.25,2711.5
24865,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 5 January 2016,Czech republic,Prague,144,0.97,0.55,3880.8,1188,2692.8
25824,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 4 February 2016,Czech republic,Prague,122,0.975,0.55,3287.9,1006.5,2281.4
25875,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 5 February 2016,Czech republic,Prague,133,0.98,0.55,3584.35,1097.25,2487.1
26021,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Thursday 11 February 2016,Czech republic,Prague,133,0.98,0.55,3584.35,1097.25,2487.1
26674,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 4 March 2016,Czech republic,Prague,133,0.971,0.55,3584.35,1097.25,2487.1
26678,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 4 March 2016,Czech republic,Prague,114,0.971,0.55,3072.3,940.5,2131.8
27750,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 8 April 2016,Czech republic,Prague,111,0.973,0.55,2991.45,915.75,2075.7
27785,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Monday 11 April 2016,Czech republic,Prague,138,0.977,0.55,3719.1,1138.5,2580.6
28486,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 29 April 2016,Czech republic,Prague,103,0.974,0.55,2775.85,849.75,1926.1
29072,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 17 May 2016,Czech republic,Prague,144,0.968,0.55,3880.8,1188,2692.8
29333,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Tuesday 24 May 2016,Czech republic,Prague,120,0.973,0.55,3234,990,2244
29755,9,1,1,Magnum,Special,Extra,Green,26.95,8.25,Ellie Gill,Friday 3 June 2016,Czech republic,Prague,103,0.976,0.55,2775.85,849.75,1926.1
